Price,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,BTC-USD,DIA,ETH-USD,GOOG,MSFT,SPY,AAPL,BTC-USD,DIA,ETH-USD,GOOG,MSFT,SPY,AAPL,BTC-USD,DIA,ETH-USD,GOOG,MSFT,SPY,AAPL,BTC-USD,DIA,ETH-USD,GOOG,MSFT,SPY,AAPL,BTC-USD,DIA,ETH-USD,GOOG,MSFT,SPY
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-21,181.22552490234375,51839.1796875,377.27056884765625,2970.35546875,142.99005126953125,398.4013366699219,487.9979248046875,181.79209525720324,52368.81640625,377.3878648998157,3017.1904296875,143.1292234081102,398.5103188921078,488.15496399620093,179.57548638259638,50671.7578125,374.60267267629143,2875.41845703125,141.0714628470767,393.4879464924858,484.4155562327657,180.8478012209779,52273.53515625,376.20536083977936,3015.6533203125,141.7971450576223,396.4102420513832,486.24111062596705,41371400.0,28624907020,3027600.0,18897136867.0,16440800.0,18518900.0,59293400.0
2024-02-22,183.26321411132812,51304.97265625,381.6584167480469,2971.00732421875,144.4613037109375,407.7823486328125,498.0972595214844,183.8496838430312,52009.61328125,382.5672596948896,3030.666015625,145.33609342970553,408.95125472253443,499.06890764502174,181.36469145049406,50926.29296875,379.08822297109253,2907.109375,143.15903182861547,404.73129998270167,493.70025224086135,182.3785574262725,51854.64453125,379.5279712565554,2969.599853515625,145.25656433370406,406.3360744839896,494.67193031656035,52292200.0,25413900611,4990700.0,18058908246.0,23024700.0,27009900.0,76402500.0
2024-02-23,181.42431640625,50731.94921875,382.3816223144531,2921.658203125,144.4314727783203,406.4847106933594,498.4407958984375,183.92917764586625,51497.93359375,383.9061428601561,2991.32958984375,145.09255177888215,411.95283750838547,500.678551914076,181.13604881484736,50561.77734375,382.0298236455476,2906.583740234375,143.93442728498795,405.1275871523173,497.7046915518174,183.89935895257477,51283.90625,382.8604693327599,2970.1396484375,144.11337155027243,411.76465043623483,499.8344700214938,45119700.0,21427078270,3451600.0,12822717059.0,14519400.0,16295900.0,61321800.0
2024-02-24,181.42431640625,51571.1015625,382.3816223144531,2992.385986328125,144.4314727783203,406.4847106933594,498.4407958984375,183.92917764586625,51684.1953125,383.9061428601561,3003.195068359375,145.09255177888215,411.95283750838547,500.678551914076,181.13604881484736,50585.4453125,382.0298236455476,2907.70068359375,143.93442728498795,405.1275871523173,497.7046915518174,183.89935895257477,50736.37109375,382.8604693327599,2921.962890625,144.11337155027243,411.76465043623483,499.8344700214938,45119700.0,15174077879,3451600.0,10701688842.0,14519400.0,16295900.0,61321800.0
2024-02-25,181.42431640625,51733.23828125,382.3816223144531,3112.697265625,144.4314727783203,406.4847106933594,498.4407958984375,183.92917764586625,51950.02734375,383.9061428601561,3117.428955078125,145.09255177888215,411.95283750838547,500.678551914076,181.13604881484736,51306.171875,382.0298236455476,2984.39306640625,143.93442728498795,405.1275871523173,497.7046915518174,183.89935895257477,51565.21484375,382.8604693327599,2992.36669921875,144.11337155027243,411.76465043623483,499.8344700214938,45119700.0,15413239245,3451600.0,14620450464.0,14519400.0,16295900.0,61321800.0
2024-02-26,180.07247924804688,54522.40234375,381.8245544433594,3178.99365234375,137.9301300048828,403.7110290527344,496.615234375,181.66286516303873,54938.17578125,383.4859053626962,3197.375,142.99004969215943,408.2876177161092,499.324107916151,179.56553112991756,50931.03125,381.3652418826171,3037.95458984375,137.9201945553173,403.5326972396102,496.48763816441505,181.1459977034405,51730.5390625,382.5477458131041,3112.529052734375,142.60235479835018,407.5941823661443,498.88243333368956,40867400.0,34074411896,1914100.0,17504464351.0,33513000.0,16193500.0,50386700.0
2024-02-27,181.5336456298828,57085.37109375,380.7984313964844,3244.519287109375,139.2721405029297,403.65155029296875,497.537841796875,182.81589486499632,57537.83984375,381.570473720225,3287.9580078125,139.65983534536275,404.48365448185706,497.7635912521858,178.48206808634893,54484.19921875,379.90912286124967,3167.83056640625,137.68158900295526,400.0556509629094,495.39823895878664,180.01283169575817,54519.36328125,381.4824942380511,3178.405029296875,138.58621535817352,404.15673805320534,497.31212229372755,54318900.0,49756832031,2370900.0,21090315368.0,22364000.0,14835800.0,48854500.0
2024-02-28,180.33091735839844,62504.7890625,380.73980712890625,3385.703857421875,136.61790466308594,403.8892822265625,496.8802185058594,182.02070906977036,63913.1328125,380.87660777097386,3485.450927734375,138.45697888957218,405.45442409031557,497.46907797429105,179.0486680197237,56738.42578125,378.78529069582515,3201.575927734375,135.83257952882659,401.5118373886908,495.6042864358837,181.4143703487687,57071.09765625,379.11755491062246,3243.893310546875,138.27804980909158,404.34495184803217,495.96742642546997,48953900.0,83239156760,3313900.0,32885894265.0,30628700.0,13183100.0,56506600.0
2024-02-29,179.66494750976562,61198.3828125,381.0819091796875,3341.919677734375,138.95404052734375,409.7536926269531,498.66650390625,181.47402922690614,63585.64453125,382.2155026318668,3518.96923828125,139.12303417925025,410.30842877280423,500.295751750158,178.45227002550848,60498.73046875,379.6160216405789,3303.9052734375,136.75710788393403,402.1062240667456,495.9871033156694,180.1818301671186,62499.18359375,381.8050708221091,3386.802734375,137.53249766026983,404.80066973124497,498.6567095493246,136682600.0,65496611844,3026900.0,28469171094.0,35485000.0,31947300.0,83924800.0
2024-03-01,178.5814666748047,62440.6328125,382.41094970703125,3435.053955078125,137.26406860351562,411.5962219238281,503.34814453125,179.44623902736157,63155.1015625,382.7041152727603,3452.626220703125,139.17272124608434,411.9627407983519,503.7799948247359,176.3151552102376,60802.52734375,380.03621915395485,3341.85107421875,137.15969330979547,407.019633390637,499.1376490980071,178.47212642137438,61168.0625,380.9841609145548,3341.9658203125,138.7850264150723,407.4059534745647,499.5498807243941,73563100.0,40186368423,3857500.0,16880101987.0,28551500.0,17823400.0,76844800.0
2024-03-02,178.5814666748047,62029.84765625,382.41094970703125,3422.0498046875,137.26406860351562,411.5962219238281,503.34814453125,179.44623902736157,62458.69921875,382.7041152727603,3459.747314453125,139.17272124608434,411.9627407983519,503.7799948247359,176.3151552102376,61657.2890625,380.03621915395485,3398.89892578125,137.15969330979547,407.019633390637,499.1376490980071,178.47212642137438,62431.65234375,380.9841609145548,3436.1591796875,138.7850264150723,407.4059534745647,499.5498807243941,73563100.0,23888473685,3857500.0,12024340617.0,28551500.0,17823400.0,76844800.0
2024-03-03,178.5814666748047,63167.37109375,382.41094970703125,3490.99365234375,137.26406860351562,411.5962219238281,503.34814453125,179.44623902736157,63230.2109375,382.7041152727603,3491.16845703125,139.17272124608434,411.9627407983519,503.7799948247359,176.3151552102376,61435.0234375,380.03621915395485,3372.214111328125,137.15969330979547,407.019633390637,499.1376490980071,178.47212642137438,62031.578125,380.9841609145548,3422.875244140625,138.7850264150723,407.4059534745647,499.5498807243941,73563100.0,26253811450,3857500.0,13643324467.0,28551500.0,17823400.0,76844800.0
2024-03-04,174.04885864257812,68330.4140625,381.35546875,3630.433837890625,133.40699768066406,411.0216979980469,502.80828857421875,175.838040881393,68537.03125,382.35226135302287,3641.459228515625,135.8226464903749,413.4288600615765,504.6731100589892,172.74670999766127,62386.51953125,380.4954767833673,3446.017578125,132.07491949581865,408.44611984108144,502.51385884091815,175.09254322615726,63137.00390625,380.4954767833673,3489.340087890625,135.7331667799237,409.55559222110224,502.54333176640824,81510100.0,70670471105,3048500.0,26772963830.0,43571500.0,17596000.0,49799300.0
2024-03-05,169.09873962402344,63801.19921875,377.4073791503906,3554.964599609375,132.989501953125,398.8669128417969,497.7832336425781,171.00721175997333,69170.625,380.436885796036,3828.15966796875,133.22808927031102,410.3579315766557,501.2380361388406,168.60174119797853,59323.91015625,376.16627186597196,3224.119384765625,130.77268311720712,396.875818269098,495.5553017685362,169.73489700267342,68341.0546875,380.1436904166507,3631.928955078125,131.95565391590407,410.07064779480004,500.7865372067014,95132400.0,102802940877,4132400.0,47706899137.0,28447600.0,26919200.0,72855600.0
2024-03-06,168.10475158691406,66106.8046875,378.37481689453125,3819.226318359375,131.7766876220703,398.3122253417969,500.3055725097656,170.2120353375331,67637.9296875,380.2804822846213,3901.434326171875,133.94381367742895,401.35338891279406,502.58259574187963,167.6673905223103,62848.671875,377.3487077297462,3502.802490234375,131.17029156473757,394.6470062269907,499.00022735337984,170.03310800783655,63776.05078125,379.6550227309425,3554.06787109375,133.44676822612746,399.1839622822259,501.0907384749683,68587700.0,68750229073,3039100.0,34938642613.0,23175200.0,22344100.0,68382400.0
2024-03-07,167.9854736328125,66925.484375,379.615966796875,3874.34765625,134.44085693359375,405.2960205078125,505.2718505859375,169.70508399774383,68029.921875,380.8570739975346,3939.593994140625,135.01743146792404,405.929991794264,506.3318576491991,167.47854068144582,65655.53125,379.0100416497934,3738.685302734375,131.87610062652035,398.4608239093344,500.364488132002,168.13456709874717,66099.7421875,380.2218621204026,3818.31103515625,133.09882816954288,402.30437497315796,503.6328082995346,71765100.0,46989543159,2965700.0,22457177587.0,24107300.0,18718500.0,58652100.0
2024-03-08,169.70509338378906,68300.09375,379.1664123535156,3892.06103515625,135.48464965820312,402.4034118652344,502.2391052246094,172.65726551008456,70083.0546875,381.54117252607915,3998.826416015625,138.16373206435964,406.56396338142315,508.61864647578443,167.9258455340773,66230.453125,378.8927812411634,3828.36328125,134.00346384234777,400.5311546136932,501.6600400481044,167.98548292374957,66938.09375,379.4107269118142,3874.830810546875,134.23707582364784,404.1270542383835,505.90983271523226,76267000.0,59202881172,4256900.0,26135487051.0,26495200.0,18002200.0,86532500.0
2024-03-09,169.70509338378906,68498.8828125,379.1664123535156,3915.4189453125,135.48464965820312,402.4034118652344,502.2391052246094,172.65726551008456,68673.0546875,381.54117252607915,3950.396484375,138.16373206435964,406.56396338142315,508.61864647578443,167.9258455340773,68053.125,378.8927812411634,3880.658935546875,134.00346384234777,400.5311546136932,501.6600400481044,167.98548292374957,68299.2578125,379.4107269118142,3892.119140625,134.23707582364784,404.1270542383835,505.90983271523226,76267000.0,21609650379,4256900.0,11926623780.0,26495200.0,18002200.0,86532500.0
2024-03-10,169.70509338378906,69019.7890625,379.1664123535156,3881.193115234375,135.48464965820312,402.4034118652344,502.2391052246094,172.65726551008456,70005.203125,381.54117252607915,3968.7236328125,138.16373206435964,406.56396338142315,508.61864647578443,167.9258455340773,68239.9765625,378.8927812411634,3800.564453125,134.00346384234777,400.5311546136932,501.6600400481044,167.98548292374957,68500.2578125,379.4107269118142,3915.590576171875,134.23707582364784,404.1270542383835,505.90983271523226,76267000.0,35683977532,4256900.0,15783924355.0,26495200.0,18002200.0,86532500.0
2024-03-11,171.7129669189453,72123.90625,379.58660888671875,4066.445068359375,138.1190185546875,400.7193603515625,501.8072509765625,173.33318674250597,72850.7109375,379.8113591653478,4087.050048828125,139.15286661471404,401.8684653107991,502.3961404580466,171.01717211248007,67194.8828125,376.7330020780583,3745.125244140625,136.26007306922938,397.49000992509303,499.0787586661106,171.9018287593836,69020.546875,378.1207217190999,3881.23779296875,136.26007306922938,399.9665214154685,501.0220849693592,60139500.0,65716656765,3396000.0,28806262507.0,22536400.0,16120800.0,62557200.0
2024-03-12,172.19007873535156,71481.2890625,381.90277099609375,3980.273193359375,138.7949676513672,411.3782653808594,507.205322265625,172.98527928876703,72825.65625,382.5379829123917,4092.2841796875,139.45107129078767,411.66554917132913,507.7941817283851,169.9834044040384,68728.8515625,379.0198471451682,3831.889892578125,137.39331099994425,402.9680422398846,501.3949626795661,172.1105571632911,72125.125,380.388002770323,4066.6904296875,137.43306796204996,403.7902307329295,503.9370024865068,59825400.0,62554434520,3275800.0,26917010932.0,19019700.0,22457000.0,73114400.0
2024-03-13,170.10269165039062,73083.5,382.3228759765625,4006.45703125,139.93820190429688,411.1999816894531,506.4103088378906,172.1503228051375,73637.4765625,383.85717819430863,4083.00732421875,141.34980938059553,414.25103060175684,507.7058596541813,169.73490248954016,71334.09375,381.1892531176668,3936.627197265625,139.1826829954147,407.5842808912539,504.9577487882575,171.73284593382695,71482.1171875,382.78218842953277,3980.26513671875,139.2323905818347,414.1717955341408,507.5292018025495,52488700.0,48212536929,2788700.0,22028114691.0,19637000.0,17115900.0,55104100.0
2024-03-14,171.9614715576172,71396.59375,381.19915771484375,3883.140380859375,143.48707580566406,421.2248840332031,505.4092102050781,173.2636051293667,73750.0703125,383.48593859086816,4011.102783203125,143.8747706470554,423.80046200765156,507.54881278863235,171.01717749290637,68563.0234375,379.0198609380563,3721.78857421875,140.6489505543424,414.06280198030794,502.3371968867751,171.87201547265494,73079.375,383.25140613903704,4005.7451171875,141.45913705883768,416.29166230285614,507.3917436626117,72913500.0,59594605698,4471900.0,25434810823.0,36117900.0,34157300.0,110171800.0
2024-03-15,171.58372497558594,69403.7734375,379.1057434082031,3735.22021484375,141.32992553710938,412.5075988769531,501.93878173828125,171.58372497558594,72357.1328125,381.31965214801465,3928.775634765625,143.4871013377889,418.62952831732593,503.7798629097603,169.2677105816515,65630.6953125,378.16533443083125,3571.774658203125,140.296077498977,408.9116991847294,500.2552577197835,170.14243263043366,71387.875,379.83063888085826,3882.85693359375,142.56260392405167,415.3506293663728,502.31290486355266,121752700.0,78320453976,4372300.0,33505075433.0,41039500.0,45079900.0,107646300.0
2024-03-16,171.58372497558594,65315.1171875,379.1057434082031,3522.860107421875,141.32992553710938,412.5075988769531,501.93878173828125,171.58372497558594,70046.2734375,381.31965214801465,3780.89453125,143.4871013377889,418.62952831732593,503.7798629097603,169.2677105816515,64801.39453125,378.16533443083125,3468.079345703125,140.296077498977,408.9116991847294,500.2552577197835,170.14243263043366,69392.484375,379.83063888085826,3736.10498046875,142.56260392405167,415.3506293663728,502.31290486355266,121752700.0,46842198371,4372300.0,20199855932.0,41039500.0,45079900.0,107646300.0
2024-03-17,171.58372497558594,68390.625,379.1057434082031,3642.4130859375,141.32992553710938,412.5075988769531,501.93878173828125,171.58372497558594,68845.71875,381.31965214801465,3676.263427734375,143.4871013377889,418.62952831732593,503.7798629097603,169.2677105816515,64545.31640625,378.16533443083125,3414.17236328125,140.296077498977,408.9116991847294,500.2552577197835,170.14243263043366,65316.34375,379.83063888085826,3523.02978515625,142.56260392405167,415.3506293663728,502.31290486355266,121752700.0,44716864318,4372300.0,19938757095.0,41039500.0,45079900.0,107646300.0
2024-03-18,172.67715454101562,67548.59375,379.8208312988281,3517.985107421875,147.6026153564453,413.39910888671875,504.921875,176.6432079045962,68897.1328125,380.9277556807141,3642.4970703125,152.02631691078824,416.77707411837673,507.5013175083765,172.4783581807999,66594.2265625,379.5759309683555,3456.09130859375,147.26462808456824,409.8923602232522,504.5083926373261,174.51605499918875,68371.3046875,380.42817933519063,3642.298828125,148.4873556673139,410.3579455831781,506.0442443605613,75604200.0,49261579492,2060600.0,21162220224.0,47676700.0,20106000.0,88893300.0
2024-03-19,175.02296447753906,61912.7734375,382.9261474609375,3157.6181640625,147.0459442138672,417.45068359375,507.7278747558594,175.54978158656556,68106.9296875,383.1122741021038,3546.582275390625,148.7358959412155,417.7082504608342,508.01336451032637,171.99127109820583,61536.1796875,379.56612213051,3149.286865234375,146.14131773070486,411.6457249805596,503.2088922247752,173.29340452493878,67556.1328125,380.2420494284171,3518.34765625,148.09967828496818,413.90430223487067,504.22297875316605,55215200.0,74215844794,3303800.0,34166976701.0,17748400.0,19837900.0,60755300.0
2024-03-20,177.597412109375,67913.671875,386.9327392578125,3513.39306640625,148.7955322265625,421.23480224609375,512.4238891601562,177.597412109375,68115.2578125,387.1580583372821,3534.826416015625,148.8750613260639,421.95792425172124,512.5617366343802,174.0389016316341,60807.78515625,381.9367961392442,3059.65478515625,146.79243948678413,416.7077319976527,507.10750747444854,174.66512448913912,61930.15625,382.1914721692299,3158.396728515625,147.9107918514684,418.0351385254577,507.7868299226183,53423100.0,66792634382,4823900.0,36605316331.0,17730000.0,17860100.0,69594600.0
2024-03-21,170.34124755859375,65491.390625,389.63641357421875,3492.9912109375,147.86109924316406,425.3359069824219,514.117431640625,176.42451903095682,68199.9921875,390.6845941306153,3586.905029296875,150.4109298896597,426.7722957944647,515.9978423350233,169.81443040365232,64580.91796875,387.73598467768886,3412.22265625,147.13540189939852,423.1466792053097,513.8318817853929,175.98715795881162,67911.5859375,388.22578532328816,3514.017578125,149.43176482685394,425.7915766495499,515.2890152953938,106181300.0,44480350565,4348400.0,22213647922.0,19843900.0,21296200.0,60256100.0
2024-03-22,171.24578857421875,63778.76171875,386.482177734375,3333.68798828125,150.87319946289062,424.7118225097656,513.1427001953125,172.0111704512642,66623.75,389.9401698258345,3541.898193359375,151.65852470027477,425.8212948665726,514.5209948522487,169.0391141931604,62355.37109375,386.4429853038444,3254.96923828125,149.2031186493154,422.0669250575301,512.9063644545561,170.7289059277682,65489.9296875,389.6463013345182,3492.89794921875,149.35224140458791,425.6628247277611,514.0287338839607,71160100.0,41401116964,3156100.0,20574952329.0,19252900.0,17648500.0,79070800.0
2024-03-23,171.24578857421875,64062.203125,386.482177734375,3336.593994140625,150.87319946289062,424.7118225097656,513.1427001953125,172.0111704512642,65976.3984375,389.9401698258345,3433.758056640625,151.65852470027477,425.8212948665726,514.5209948522487,169.0391141931604,63038.4921875,386.4429853038444,3273.115478515625,149.2031186493154,422.0669250575301,512.9063644545561,170.7289059277682,63802.72265625,389.6463013345182,3335.592529296875,149.35224140458791,425.6628247277611,514.0287338839607,71160100.0,24738964812,3156100.0,13242137554.0,19252900.0,17648500.0,79070800.0
2024-03-24,171.24578857421875,67234.171875,386.482177734375,3454.636474609375,150.87319946289062,424.7118225097656,513.1427001953125,172.0111704512642,67622.7578125,389.9401698258345,3470.344482421875,151.65852470027477,425.8212948665726,514.5209948522487,169.0391141931604,63825.8515625,386.4429853038444,3301.27734375,149.2031186493154,422.0669250575301,512.9063644545561,170.7289059277682,64070.75390625,389.6463013345182,3336.666015625,149.35224140458791,425.6628247277611,514.0287338839607,71160100.0,27206630673,3156100.0,12156660941.0,19252900.0,17648500.0,79070800.0
2024-03-25,169.82437133789062,69958.8125,384.93426513671875,3590.8837890625,150.25685119628906,418.8870544433594,511.7249755859375,170.90782428626645,71162.59375,386.10976852253816,3657.118896484375,150.5610428048825,423.39432359578046,512.88670423614,168.43276661931924,66414.8359375,384.80691221020135,3421.79052734375,147.9207464068271,417.64879867030754,511.5674184287022,169.54605342761408,67234.09375,385.88447940182573,3454.8857421875,150.0580360265556,421.2446982721868,511.7544799963885,54288300.0,42700139523,2535600.0,18603921705.0,15114700.0,18060500.0,48512100.0
2024-03-26,168.69122314453125,69987.8359375,384.8363952636719,3587.5048828125,150.80360412597656,417.68841552734375,510.77984619140625,170.39094937582044,71535.7421875,386.2274124355962,3678.789794921875,152.29474065029794,421.9876357811286,513.5069913057586,168.5619986920605,69335.609375,384.62088177146467,3545.4287109375,150.13756496534802,417.3912462453885,510.376218619286,168.97947557636294,69931.328125,385.6494512280997,3591.085205078125,150.3463307529481,421.6112012034168,513.1623725583848,57388400.0,36010437368,3395400.0,18505553577.0,19312700.0,16725600.0,65463700.0
2024-03-27,172.26959228515625,69455.34375,389.4502868652344,3500.115234375,151.0421905517578,417.4704895019531,515.0723266601562,172.55785986634996,71727.6875,389.4698681288335,3664.383056640625,151.78775880958054,420.4621347429845,515.1117459956549,169.08880538680637,68381.9296875,386.423322463398,3460.3935546875,149.242888249859,415.073243298201,511.4492931308559,169.3870074763491,69991.8984375,386.94250995183484,3587.313720703125,151.24598102913103,420.4522190231072,513.6349630852659,60273300.0,40827113309,4427300.0,18753082145.0,16622000.0,16705000.0,82999800.0
2024-03-28,170.45057678222656,70744.953125,389.6462097167969,3561.2939453125,151.3602752685547,416.76715087890625,514.9739379882812,171.1960744249358,71546.0234375,390.42987877275266,3609.705322265625,151.76785617881936,417.9063400745122,516.4900802599697,169.4863986176142,68895.5078125,388.9408956084134,3465.332275390625,150.43577801069048,415.1821775398297,514.6884482362781,170.71896018041463,69452.7734375,389.9400781390157,3500.216064453125,151.10181709475492,417.00488629896955,515.1117854921952,65672700.0,34374900617,3155000.0,16419674157.0,21105600.0,21871200.0,96294900.0
2024-03-29,170.45057678222656,69892.828125,389.6462097167969,3511.80615234375,151.3602752685547,416.76715087890625,514.9739379882812,171.1960744249358,70913.09375,390.42987877275266,3583.701416015625,151.76785617881936,417.9063400745122,516.4900802599697,169.4863986176142,69076.65625,388.9408956084134,3475.7255859375,150.43577801069048,415.1821775398297,514.6884482362781,170.71896018041463,70744.796875,389.9400781390157,3561.01171875,151.10181709475492,417.00488629896955,515.1117854921952,65672700.0,25230851763,3155000.0,12712701619.0,21105600.0,21871200.0,96294900.0
2024-03-30,170.45057678222656,69645.3046875,389.6462097167969,3507.9443359375,151.3602752685547,416.76715087890625,514.9739379882812,171.1960744249358,70355.4921875,390.42987877275266,3566.08447265625,151.76785617881936,417.9063400745122,516.4900802599697,169.4863986176142,69601.0625,388.9408956084134,3489.902099609375,150.43577801069048,415.1821775398297,514.6884482362781,170.71896018041463,69893.4453125,389.9400781390157,3511.82763671875,151.10181709475492,417.00488629896955,515.1117854921952,65672700.0,17130241883,3155000.0,9389066783.0,21105600.0,21871200.0,96294900.0
2024-03-31,170.45057678222656,71333.6484375,389.6462097167969,3647.8564453125,151.3602752685547,416.76715087890625,514.9739379882812,171.1960744249358,71377.78125,390.42987877275266,3655.218994140625,151.76785617881936,417.9063400745122,516.4900802599697,169.4863986176142,69624.8671875,388.9408956084134,3507.24267578125,150.43577801069048,415.1821775398297,514.6884482362781,170.71896018041463,69647.78125,389.9400781390157,3507.95166015625,151.10181709475492,417.00488629896955,515.1117854921952,65672700.0,20050941373,3155000.0,10499881424.0,21105600.0,21871200.0,96294900.0
2024-04-01,169.00929260253906,69702.1484375,387.26580810546875,3505.030029296875,155.5752410888672,420.58099365234375,514.0779418945312,170.22197004043582,71342.09375,389.93032510787657,3648.129150390625,156.07228658755366,423.8698081123032,516.2636118149644,168.46259127116116,68110.6953125,386.67807118182617,3418.6953125,150.7538936841584,418.253066843913,512.9063584002173,170.16233265286536,71333.484375,389.7050359188343,3647.819580078125,150.9328379513705,419.9668236498753,515.7221367743292,46240500.0,34873527352,3825200.0,16002098681.0,24469800.0,16316000.0,62477500.0
2024-04-02,167.82644653320312,65446.97265625,383.6412353515625,3277.234619140625,154.94895935058594,417.48040771484375,510.8093566894531,168.3234450234108,69708.3828125,384.1408415464052,3506.962890625,155.06826058527744,418.41157846327263,510.9471440833823,167.22010776846216,64586.59375,382.3187677090746,3215.985107421875,152.5532115682067,413.91422508584526,508.48583939287244,168.0650112686913,69705.0234375,383.97429618310525,3504.818359375,153.83558228429766,416.1628866591322,510.2186075094628,49329500.0,50705240709,4034900.0,22076539151.0,17598100.0,17912000.0,74230300.0
2024-04-03,168.63156127929688,65980.8125,383.27880859375,3311.44189453125,155.44601440429688,416.4997253417969,511.3705139160156,169.6553768320082,66914.3203125,384.90495031535266,3368.111572265625,155.62495868301949,419.2833219106777,512.8867161600226,167.56799252573734,64559.8984375,382.0346958281242,3205.649169921875,153.2212472248472,415.1524873360607,509.6574553565613,167.7767233727702,65446.671875,383.69022439249426,3277.32421875,154.00458539911128,415.7864888048433,509.7066694354231,47691700.0,34488018367,3547000.0,16010734587.0,17266200.0,16502300.0,59155800.0
2024-04-04,167.80654907226562,68508.84375,378.1456604003906,3330.04052734375,151.0421905517578,413.953857421875,505.128662109375,170.8879300889726,69291.2578125,386.19798379959343,3443.20751953125,155.25712672806222,424.6424895808556,515.7614866884437,167.80654907226562,65113.796875,377.7342446202812,3253.3193359375,150.982547518112,413.64677241260966,504.82346272177824,169.26771043200742,65975.6953125,385.9922759095387,3311.495361328125,154.16363571776392,420.9970416568271,515.4169280571225,53704400.0,34439527442,5041200.0,14476330517.0,24184800.0,19370900.0,96858100.0
2024-04-05,168.56198120117188,67837.640625,380.927734375,3318.88525390625,153.03036499023438,421.5220642089844,510.4057312011719,169.3671161921521,68725.7578125,382.4853266973407,3345.66650390625,153.92504078784202,422.5027833332265,512.3846300277044,167.93575835610383,66011.4765625,378.20444404826344,3214.244140625,150.1882501951079,414.38972913104834,506.05416080395946,168.57191570910442,68515.7578125,378.4689555232178,3330.005859375,150.7837097100597,416.06385334615516,506.49720772027257,42104800.0,33748230056,4423500.0,15214447092.0,16297300.0,16554800.0,74546500.0
2024-04-06,168.56198120117188,68896.109375,380.927734375,3354.183837890625,153.03036499023438,421.5220642089844,510.4057312011719,169.3671161921521,69629.6015625,382.4853266973407,3397.592529296875,153.92504078784202,422.5027833332265,512.3846300277044,167.93575835610383,67491.71875,378.20444404826344,3308.9833984375,150.1882501951079,414.38972913104834,506.05416080395946,168.57191570910442,67840.5703125,378.4689555232178,3318.86474609375,150.7837097100597,416.06385334615516,506.49720772027257,42104800.0,19967785809,4423500.0,8956926798.0,16297300.0,16554800.0,74546500.0
2024-04-07,168.56198120117188,69362.5546875,380.927734375,3453.49462890625,153.03036499023438,421.5220642089844,510.4057312011719,169.3671161921521,70284.4296875,382.4853266973407,3458.50830078125,153.92504078784202,422.5027833332265,512.3846300277044,167.93575835610383,68851.6328125,378.20444404826344,3346.11474609375,150.1882501951079,414.38972913104834,506.05416080395946,168.57191570910442,68897.109375,378.4689555232178,3354.2138671875,150.7837097100597,416.06385334615516,506.49720772027257,42104800.0,21204930369,4423500.0,9931108526.0,16297300.0,16554800.0,74546500.0
2024-04-08,167.4387664794922,71631.359375,381.1628723144531,3695.292724609375,155.2173614501953,420.6007995605469,510.691162109375,168.18426411757292,72715.359375,382.18166603842064,3727.616455078125,155.72931768640746,423.26552832814343,512.1285856905615,167.23003563445502,69064.2421875,380.643684820567,3409.51171875,153.0800719596687,419.32291117383534,509.874052211922,168.01528647300387,69362.5546875,381.1138743123526,3453.498779296875,153.10491816614896,421.1753671524619,511.11455939849503,37425500.0,37261432669,2431300.0,19055143129.0,16641500.0,14272400.0,48401800.0
2024-04-09,168.65145874023438,69139.015625,380.9082336425781,3505.163330078125,157.20555114746094,422.27490234375,511.2818908691406,169.05900112515698,71742.5078125,382.02499367280313,3724.92236328125,158.9452104086843,423.7211765083397,512.6897498941945,167.33939066831408,68212.921875,377.8616874074306,3455.107666015625,155.71441463784092,417.6586815570047,506.3887860609493,167.6872804964856,71632.5,381.67232159665565,3695.341796875,156.42022592658938,422.43340269794294,512.4436194333716,42373800.0,36426900409,4003900.0,18279773833.0,21521500.0,12496900.0,68049200.0
2024-04-10,166.77279663085938,70587.8828125,376.6664733886719,3543.737060546875,156.72837829589844,419.2832946777344,506.1623840332031,168.0749301271986,71093.4296875,378.09668279439603,3561.516357421875,157.2254237565588,420.04604930389615,508.170787035425,166.1068205360595,67503.5625,375.21665282577806,3415.180419921875,155.27699887657573,415.7567448715327,504.1638358642507,167.78667770328389,69140.2421875,377.0681134749139,3505.156005859375,156.9470795120789,418.223340545814,505.5322756084268,49709300.0,38318601774,5173100.0,16872482726.0,16339200.0,16216600.0,82652800.0
2024-04-11,173.9892120361328,70060.609375,376.69586181640625,3505.247802734375,159.83987426757812,423.909423828125,509.9823303222656,174.4067040844594,71256.234375,378.2044261719948,3616.1943359375,160.16792609534323,425.33589688609106,511.4394034656721,167.1505236254001,69571.8125,374.20766634496255,3477.171142578125,156.99677359557123,418.39174889077384,504.1539776581933,167.3294357885208,70575.734375,377.60688377693504,3543.4521484375,157.40435451812397,421.8192626102262,507.69823236556715,91070300.0,30153382941,3972800.0,14076734489.0,17841700.0,17966400.0,70099000.0
